######################################################################################################################;;;
#Scenario;;;
######################################################################################################################;;;
EVTOPTA95377;Смерть мятежникам!;X;
EVTNAME95378;Восстание подавлено;X;
EVTDESC95378;Мы разгромили и покорили «Царство Небесное».Лидеры повстанцев были уничтожены.;X;
EVTOPTA95378;Победа!;X;
EVTNAME95379;Провинция поддерживает повстанцев;X;
EVTDESC95379;Наши граждане в провинции $PROVINCENAME$ все больше поддерживают учение религиозного фанатика Хун Сюцюаня. Его поддержка растет с каждым днем, ??а его позиция все более и более враждебна к нашему правительству.;X;
EVTOPTA95379;Местные чиновники должны разобраться с этим;X;
EVTNAME95380;Миссионеры в провинции $PROVINCENAME$;X;
EVTDESC95380;В провинции $PROVINCENAME$ появились иностранные миссионеры. Они создали там свой форпост и распространяют христианство среди китайского населения. Это нередко приводит к конфликтам с местными жителями, которые не любят чужаков и считают их варварами.;X;
EVTOPTA95380;Это повлечет за собой проблемы;X;
EVTNAME95381;Конфликт в провинции $PROVINCENAME$;X;
EVTDESC95381;Иностранный миссионерский форпост вызвал ярость местного населения. Миссионеров обвиняют в канибализме. Мы не знаем правда это или нет, но должны что-то предпринять, иначе произойдет кровопролитие.;X;
EVTOPTA95381;Это ужасно!;X;
EVTOPTB95381;Вышлите чужаков на родину!;X;
EVTNAME95382;Вторая опиумная война;X;
EVTDESC95382;В 1851-1864 гг. в империи Цин шла гражданская война. На территории империи Цин образовалось Тайпинское государство, с которым маньчжурское правительство вело изнурительную борьбу. Формально Великобритания, Франция, США на первоначальном этапе тайпинского восстания соблюдали нейтралитет. Однако, на самом деле они уже в 1854 г. попытались использовать Гражданскую войну в своих целях. Дипломатические представители Великобритании, Франции и США предъявили маньчжурскому императору совместное требование о перезаключении договоров 1842-1844 гг. Державы требовали себе права неограниченной торговли на всей территории Китая, допущения своих постоянных послов в Пекин, официального права торговать опиумом. Однако цинское правительство отклонило эти требования.;X;
EVTOPTA95382;Как он посмели? Ввести войска!;X;
EVTOPTB95382;Нам сейчас не до них;X;
EVTNAME95383;Вторая опиумная война;X;
EVTDESC95383;В 1851-1864 гг. в империи Цин шла гражданская война. Ослабление маньчжурской имперской власти после первой опиумной войны стало переломным моментом в истории этого государства. На территории империи Цин образовалось Тайпинское государство, с которым маньчжурское правительство вело изнурительную борьбу. Формально Великобритания, Франция, США на первоначальном этапе тайпинского восстания соблюдали нейтралитет. Однако, на самом деле они уже в 1854 г. попытались использовать Гражданскую войну в своих целях. Дипломатические представители Великобритании, Франции и США предъявили маньчжурскому императору совместное требование о перезаключении договоров 1842-1844 гг. Державы требовали себе права неограниченной торговли на всей территории Китая, допущения своих постоянных послов в Пекин, официального права торговать опиумом. Однако цинское правительство отклонило эти требования.;X;
EVTOPTA95383;Война!;X;
EVTNAME95384;Победа!;X;
EVTDESC95384;Мы одержали верх в этой войне. Теперь ни один варвар не посмеет травить наших людей наркотиками, а христианские миссионеры перестанут забивать голову всякой ересью.;X;
EVTOPTA95384;Отлично!;X;
EVTNAME95385;Пекинский договор;X;
EVTDESC95385;После поражения Китая во Второй Опиумной войне был подписан Пекинский договор, по которому цинское правительство согласилось выплатить Великобритании и Франции 8 миллионов лянов контрибуции, открыть для иностранной торговли Тяньцзинь, разрешить использовать китайцев в качестве рабочей силы (кули) в колониях Великобритании и Франции. К Великобритании с этого момента переходила южная часть Цзюлунского полуострова.;X;
EVTOPTA95385;Победа!;X;
EVTNAME95386;Пекинский договор;X;
EVTDESC95386;После поражения Китая во Второй Опиумной войне был подписан Пекинский договор, по которому цинское правительство согласилось выплатить Великобритании и Франции 8 миллионов лянов контрибуции, открыть для иностранной торговли Тяньцзинь, разрешить использовать китайцев в качестве рабочей силы (кули) в колониях Великобритании и Франции. К Великобритании с этого момента переходила южная часть Цзюлунского полуострова.;X;
EVTOPTA95386;Плохо!;X;
EVTNAME95387;Антиманьчжурское движение;X;
EVTDESC95387;Превращение Китая в полуколонию, утрата им части своего суверенитета, серия проигранных войн, цепь унижений и контрибуций - всё это беспокоило господствующие силы страны, возмущало китайских патриотов и великоханьских шовинистов. В бедах Китая всё больше винили маньчжуров. Русская оккупация Маньчжурии (1900—1905) крайне ослабила престиж династии Цин, и так уже подорванный в глазах её подданных восстанием ихэтуаней. Русско-японская война  явилась очередным фактором позора и дальнейшего ослабления цинского режима. Всё это ещё раз продемонстрировало бессилие династии Цин, её неспособность уберечь страну от внешней угрозы и защитить её суверенитет.;X;
EVTOPTA95387;С этим надо бороться!;X;
EVTNAME95388;Синчжунхой;X;
EVTDESC95388;Синчжунхой - первая китайская революционная организация, созданная Сунь Ятсеном в 1894 году в Гонолулу (Гавайские острова). В 1895 отделения общества были созданы в Сянгане (Гонконг) и Гуанчжоу. Численность Синчжунхоя не превышала 300 членов, организация не имела развернутой программы, ставила лишь общую цель свержения маньчжурской монархии и «восстановления суверенитета Китая». В октябре 1895 года Синчжунхой предпринял попытку поднять восстание в Гуанчжоу, окончившуюся неудачей. В 1900 году им было организовано восстание в округе Хуэйчжоу (провинция Гуандун), в котором участвовали крестьяне — члены тайных обществ. Восстание потерпело поражение. В 1905 году члены Синчжунхоя вступили в общекитайскую революционную партию Тунмэнхой.;X;
EVTOPTA95388;Плохо!;X;
EVTNAME95389;Тунмэнхой;X;
EVTDESC95389;Тунмэнхой  - китайская революционная организация, созданная Сунь Ятсеном в 1905 году в Японии на базе Синчжунхоя и других антиманьчжурских организаций. В Тунмэнхой входили представители средней и мелкой городской буржуазии, китайских помещиков (выступавших против маньчжурского правительства), крестьянства. Программа Тунмэнхоя, в основе которой лежали выработанные Сунь Ятсеном принципы национализма, народовластия и народного благосостояния, включала следующие требования: свержение маньчжуров, восстановить суверенитет Китая, создать республику, осуществить уравнение прав на землю. Последнее требование трактовалось в духе утопических идей американского буржуазного экономиста Г. Джорджа (фиксация цены на землю и передача дифференциальной ренты государству). Тунмэнхой являлся первой общекитайской буржуазно-революционной партией.;X;
EVTOPTA95389;Необходимо принять меры!;X;
EVTNAME95390;Учанское восстание;X;
EVTDESC95390;24 сентября произошёл стихийный бунт в артиллерийском дивизионе под Учаном. Подавив выступление солдат, отказавшихся повиноваться офицерам, хугуанский наместник ввёл в городе военное положение. Революционеры наметили начало восстания на 16 октября, но об этом стало известно властям. Начались повальные аресты и казни заговорщиков. Тогда 10 октября сапёрный батальон, к которому присоединились два пехотных полка и артдивизион захватили Учан. 12 октября в руках восставших было всё трёхградье Ухань. Власть в Ухане мирно перешла в руки оппозиции во главе с председателем комитета и лидером местных либералов шэньши Тан Хуалуном. Во главе хубэйского военного правительства был поставлен командир смешанной бригады «новых войск» генерал Ли Юаньхун. Новая власть объявила Китай республикой и призвала население перейти на сторону восставших. В знак освобождения от ига маньчжуров республиканцы срезали косы.;X;
EVTOPTA95390;Кошмар!;X;
EVTNAME95391;Юань Шикай становится премьер-министром;X;
EVTDESC95391;Антиманьчжурское освободительное движение набирало всё большую силу. Видя, что положение критическое, цинский двор предложил Юань Шикаю пост первого министра. В условиях агонии маньчжурского режима должность главы кабинета, а, значит, и командующего Бэйянской армией, становилась ключевой. 2 ноября генерал был назначен премьер-министром с правом командования действующей армией. «Мятеж» двух бэйянских дивизий в Шицзячжуане показал Юань Шикаю, что больше медлить нельзя, ибо с династией Цин могут расправиться другие генералы, захватив при этом верховную власть. С получением же поста премьер-министра Юань Шикай становился сильнее любых назначенцев в антицинском лагере. Перед принятием этого поста Юань Шикай запросил согласия держав. Лондон и Вашингтон сразу же поддержали генерала, надеясь, что он подавит мятеж. Антицинский лагерь, со своей стороны, рассчитывал использовать Юань Шикая как орудие свержения династии Цин.;X;
EVTOPTA95391;Это спасет ситуацию;X;
EVTNAME95392;Угроза монархии;X;
EVTDESC95392;По ряду причин Юань Шикай не хотел войны с восставшими провинциями. Располагая хорошо обученной, дисциплинированной и боеспособной армией, Юань Шикай мог легко разгромить республиканцев. Но такой силовой вариант грозил генералу потерей авторитета в армии и стране. Со своей стороны республиканцы не намеревались подставлять свои войска под удар «железных» бэйянских дивизий, и вновь занялись поисками соглашения с Юань Шикаем. Видя, что южане готовы к компромиссу, генерал возобновил переговоры с республиканцами. Теперь он соглашался на установление республики, если южане гарантируют ему пост президента и устранят Сунь Ятсена. На переговорах Севера и Юга в Нанкине были выработаны условия отречения династии Цин. Согласно этому документу, Пуи отказывался от всех императорских прерогатив власти. После своего отречения богдохан не должен был вмешиваться в дело формирования временного правительства.;X;
EVTOPTA95392;Монархия изжила себя;X;
EVTOPTB95392;Лучше оставить все как есть;X;
EVTNAME95393;Падение монархии;X;
EVTDESC95393;12 февраля было объявлено об отречении Пуи от верховной власти. Кроме того, особым императорским указом Юань Шикаю предписывалось сформировать временное республиканское правительство. 14 февраля Нанкинское собрание единогласно приняло отставку Сунь Ятсена, а на следующий день избрало Юань Шикая временным президентом Китайской республики.;X;
EVTOPTA95393;Да здравствует республика!;X;
EVTNAME95394;Монгольская национальная революция;X;
EVTDESC95394;После падения монархии, Богдо-хан Монголии отказался повиноваться республике и объявил, что его страна признавала сюзеренитет маньчжурской династии, а не Китайской республики. 3 ноября 1912 г. было заключено соглашение Монголии с Россией.;X;
EVTOPTA95394;Плохо!;X;
EVTNAME95395;Смерть Юань Шикая;X;
EVTDESC95395;После смерти Юань Шикая в Китае начали оформляться многочисленные военно-феодальные вотчины различных милитаристских группировок. Наиболее крупной была бэйянская группировка, распавшаяся впоследствии на фынтянскую во главе с бывшим главарем шайки хунхузов Чжан Цзолинем, чжилийскую во главе с генералом Фэн Гочжаном, и аньхойскую во главе с генералом Дуань Цижуем. В провинции Шаньси господствовал милитарист Янь Сишань, заигрывавший с бэйянской группировкой, а в провинции Шэньси - генерал Чэнь Шуфань. Лагерь юго-западных милитаристов состоял из двух крупных группировок: юньнаньской во главе с генералом Тан Цзияо, и гуансийской во главе с генералом Лу Жунтино;X;
EVTOPTA95395;Всё пропало!;X;
EVTOPTB95395;Мы должны сделать все возможное, чтобы удержаться у власти;X;
EVTNAME95396;Эра милитаристов;X;
EVTDESC95396;Эра милитаристов — это период в истории Китайской Республики, начиная с 1916 по 1928 гг., во время которого страна была поделена между военными правителями. Эра милитаристов началась со смерти Юань Шикая и номинально закончилась в 1928 с завершением Северного похода (1926—1927) и объединения Китая под флагом Гоминьдана, после чего началась «Нанкинское десятилетие».;X;
EVTOPTA95396;Будем биться ло конца!;X;
EVTNAME95397;В бой!;X;
EVTDESC95397;Для нашей страны настали тяжелые времена, некогда великая Империя Цин, сейчас разделена на множество враждующих частей. Мы должны собрать силы в кулак и ударить по врагу ради нашего будущего и будущего наших детей.;X;
EVTOPTA95397;В бой!;X;
EVTNAME95316;Маньчжоу-го;X;
EVTDESC95316;В 1931 году японцы вторглись в Маньчжурию и пригласили последнего цинского императора Пу И восстановить маньчжурское государство. 1 марта 1932 года, по решению Всеманьчжурской ассамблеи, было образовано Государство Маньчжурия, тогда же признанное Японией. Новое государство немедленно стало ареной битвы между японцами и китайскими вооружёнными формированиями, что продолжалось в течение нескольких последующих лет.;X;
EVTOPTA95316;Создать марионеточное государство;X;
EVTOPTB95316;Эта территория будет непосредственно в составе империи;X;
EVTNAME95202;На восток!;X;
EVTDESC95202;Наступают сложные времена, противостояние между Великими державами усиливается. Мы должны восстановить прежнее влияние в Юго-Восточной Азии, чтобы иметь свой плацдарм в этих далеких землях.;X;
EVTOPTA95202;Вперед, к новым завоеваниям!;X;
EVTNAME95500;Активизация коммунистических организаций;X;
EVTDESC95500;После революции в России, у нас в стране, как грибы после дождя начали рости нелегальные и полулегальные коммунистические организации. Ситуация пока не критичная, но если их активность продолжится, необходимо будет принять меры.;X;
EVTOPTA95500;Нам не грозит революция…;X;
EVTNAME95501;Попытка переворота;X;
EVTDESC95501;До нас дошли слухи, что наш старший коммунистический брат задумал изменить наш политический строй, и привести к власти своих красных марионеток. ;X;
EVTOPTA95501;Не может быть, это какая-то провокация. У нас отличные отношения;X;
EVTOPTВ95501;Жестоко подавляйте любые выступления красных;X;
EVTNAME95502;В державе $FROMCOUNTRY$ власть перешла в руки народа;X;
EVTDESC95502;Пролетариат державы $FROMCOUNTRY$ смог одолеть проклятых эксплуататоров, и взял власть в свои руки. $FROMCOUNTRY_ADJ$ братский народ сделал еще один шаг к победе мировой революции.;X;
EVTOPTA95502;Отлично!;X;
EVTNAME95503;Попытка переворота в державе $FROMCOUNTRY$ провалилась;X;
EVTDESC95503;Правитель державы $FROMCOUNTRY$ пронюхал, что рабочие планируют взять власть в свои руки, и устроил настоящую резню. Разгромлены оказались практически все $FROMCOUNTRY_ADJ$ коммунистические организации. Мы должны отреагировать.;X;
EVTOPTA95503;Это неслыханно! Мы должны навести там порядок военным путем!;X;
EVTOPTB95503;Нам пока не следует вмешиваться;X;
EVTNAME95504;Коминтерн усиливается;X;
EVTDESC95504;Щупальца коминтерна дотянулись и до нашей страны. На каждом шагу валяются коммунистические листовки, а на улицах слышны голоса местечковых ораторов.;X;
EVTOPTA95504;Да это просто шуты. Не стоит обращать на них внимание.;X;
EVTOPTB95504;Устройте им террор;X;
EVTNAME95506;Просьба о присоединении;X;
EVTDESC95506;Рабочее правительство державы $FROMCOUNTRY$ подало прошение на вхождение в состав СССР. Нам нужно хорошо подумать. Их присоединение к нам усилит нашу мощь, с другой стороны это может очень не понравится империалистам.;X;
EVTOPTA95506;Конечно нужно принять братский народ в нашу семью.;X;
EVTOPTВ95506;Думаю внешнеполитическая обстановка не позволит на это сделать;X;
EVTNAME95280;Великий голод в Ирландии;X;
EVTDESC95280;"Голод в Ирландии (Irish Famine), период голода и волнений в Ирландии. В 1845 г. посевы картофеля были поражены фитофторозом, весь урожай погиб, что лишило ирландцев их основного продукта питания. Фермеры не могли платить ренту, их сгоняли с земель, усадьбы разрушали. Для помощи людям, оказавшимся без средств к существованию, создавались комитеты, особенно в западных графствах; очень многие искали пристанище в работных домах. К страшному голоду добавились эпидемии тифа и цинги, от которых в 1846-47 гг. умерло около 350 тыс. чел. Подсчитано, что за 5 лет от голода в Ирландии умерло ок. 1 млн. чел., еще 1 млн. Ирландия потеряла в результате эмиграции, главным образом в Америку.";X;
EVTOPTA95280;Не повезло;X;
EVTNAME95290;Лиссабонское цареубийство;X;
EVTDESC95290;Террористы-республиканцы подкараулили королевский кортеж у Торговой площади, когда Карлуш с женой и двумя сыновьями возвращались с отдыха в Лиссабон. Террористы подошли к королевской чете вплотную, и королева Амелия Орлеанская сумела спасти своего младшего Мануэла (1889—1932), громко крича и отбиваясь от нападавших букетом цветов. Король и старший сын были застрелены. Террористы Алфреду Кошта и Мануэл Буиса были убиты на месте королевской охраной.;X;
EVTOPTA95290;Катастрофа!;X;
EVTNAME95291;Революция!;X;
EVTDESC95291;1 октября 1910 в Лиссабоне во время визита президента Бразилии начались массовые демонстрации республиканцев. В самой Бразилии в это время в полном разгаре была крестьянская война за землю и против засилья иностранного капитала. В ночь с 3 на 4 октября 1910 года, группа республиканцев подняла восстание, поддержанное народными массами и военными. 5 октября правительственные войска капитулировали, а Португалия была провозглашена республикой. Было создано временное правительство, возглавленное Теофилу Брага, которое приняло ряд декретов: об отделении церкви от государства, об отмене дворянских титулов и др. Король Мануэл II бежал в Великобританию.;X;
EVTOPTA95291;Бежать в Великобританию;X;
EVTOPTB95291;Мы будем сражаться до конца!;X;
EVTNAME95292;Новая конституция!;X;
EVTDESC95292;21 августа Учредительное собрание в Португалии приняло республиканскую конституцию, вступившую в силу с 11 сентября 1911 года. Конституция предусматривала создание двухпалатного (палата депутатов и сенат) парламента, которому принадлежала законодательная власть. Исполнительная власть передавалась президенту, который избирался парламентом, и Совету Министров, назначавшемуся президентом. Были провозглашены свобода печати и совести, право рабочих на забастовку, 8-часовой рабочий день для промышленных рабочих.;X;
EVTOPTA95292;Ура!;X;
EVTNAME95293;Новое государство;X;
EVTDESC95293;Республике положил конец в 1926 г. военный переворот, установивший репрессивный авторитарный режим на более чем пять десятилетий. Руководство страной перешло к генералу Антониу Оскару ди Фрагушу Кармоне, который сначала стал временным президентом, а затем избирался президентом в 1928 г., 1935 г., 1942 г. и 1949 г. и умер на этом посту в 1951 г. В 1928 г. Кармона пригласил на должность министра финансов Антониу ди Оливейру Салазара. Налоговые реформы Салазара обеспечили увеличение доходов бюджета, государственный долг был сокращен, выделялись значительные средства на экономическое развитие, общественные работы, оборону и социальную сферу. В 1932 Салазар стал премьер-министром и подготовил проект конституции 1933, которая устанавливала авторитарный режим, получивший название «нового государства».;X;
EVTOPTA95293;Может оно и к лучшему;X;
EVTNAME95600;Сараевское убийство;X;
EVTDESC95600;"В конце июня 1914 года Франц Фердинанд посетил Боснию для наблюдения за военными маневрами и открытия музея в Сараево. Ехал он вместе со своей женой, Софьей Хотек. Франц Фердинанд считался сторонником триализма — идеи преобразования двойственной австро-венгерской монархии в тройственную австро-венгерско-славянскую. По дороге в городскую ратушу на них было произведено первое покушение наборщиком Габриловичем, кончившееся неудачно. Спустя несколько часов было произведено новое покушение, на этот раз успешное. Франц-Фердинанд и его жена были смертельно ранены и спустя несколько часов скончались. Убийца Гавриил Принцип, 19-летний гимназист, заявил на допросе, что он стрелял в эрцгерцога потому, что последний был в его глазах ""воплощением австрийского империализма, представителем велико-австрийской идеи, злейшим врагом и притеснителем сербской нации"".";X;
EVTOPTA95600;Будем надеяться, что все обойдется.;X;
EVTNAME95601;Убийство наследника;X;
EVTDESC95601;Нашу страну постигла страшная трагедия. Наследник престола Франц Фердинанд и его супруга были убиты. Убийца был членом сербской террористической организации «Млада Босна». Судя по всему это дело рук Сербии. Мы должны отреагировать на их агрессию.;X;
EVTOPTA95601;Предьявить им жесткий ультиматум;X;
EVTOPTB95601;Это война!;X;
EVTNAME95602;Июльский ультиматум;X;
EVTDESC95602;На заседании Совета министров Австро-Венгрии 7 июля премьер-министр Венгрии граф Иштван Тиса заявил, что решено выступать против Сербии. 14 июля правительство Австрии согласилось с венгерским проектом ультиматума, а 19 июля был окончательн утвержден его текст. Ультиматум должен был быть вручен сербскому правительству 23 июля.;X;
EVTOPTA95602;Некоторые пункты невыполнимы. Отказать австрийцам;X;
EVTOPTB95602;Нам больше ничего не остается;X;
EVTNAME95603;Сербия отклоняет ультиматум;X;
EVTDESC95603;Сербы отказались выполнять наши условия. Нужно переходить к решетельным мерам;X;
EVTOPTA95603;Пора браться за оружие!;X;
EVTNAME95604;Гибель Лузитании;X;
EVTDESC95604;Седьмого мая 1915 года огромный четырехтрубный английский пассажирский корабль «Лузитания», совершавший рейс Нью-Йорк-Ливерпуль, был атакован немецкой подводной лодкой U-20 недалеко от южного берега Ирландии. Через 18 минут после взрыва «Лузитания» полностью погрузилась в воду. Из 1959 человек, находящихся на борту корабля, погибли 1198. При этом погибли более 100 американских граждан.;X;
EVTOPTA95604;Мы не будем молчать;X;
EVTOPTB95604;С кем не бывает;X;
EVTNAME95605;Союзники на Новом Свете;X;
EVTDESC95605;Война в самом разгаре и нам нужно озаботиться в привлечении новых союзников. Идеальным кандидатом может быть Мексика, которая может быть противовесом США;X;
EVTOPTA95605;Хорошая идея, начинайте переговоры;X;
EVTOPTB95605;Это может обострить наши отношения с США;X;
EVTNAME95606;Германия предлагает союз;X;
EVTDESC95606;Сеньор, к нам поступила нота с предложением заключить оборонительный союз между Мексикой и Германией в случае нападения США на одну из договаривающихся сторон и поддержку требований Мексики возврата всех территорий, потерянных во время войны с США в 1848 г.;X;
EVTOPTA95606;Это может быть полезным;X;
EVTOPTB95606;Не интересует;X;
EVTNAME95607;Тревожные вести;X;
EVTDESC95607;В прессе опубликован текст немецкой ноты мид Германии А.Циммермана послу Германии в Мексике фон Экхарду с предложением к правительству Мексики заключить оборонительный союз между Мексикой и Германией в случае нападения США на одну из договаривающихся сторон и поддержку требований Мексики возврата всех территорий, потерянных во время войны с США в 1848 г.;X;
EVTOPTA95607;Это было последней каплей;X;
EVTOPTB95607;Не стоит накалять обстановку;X;
EVTNAME95608;На перепутье;X;
EVTDESC95608;Началось глобальное противостояние. С одной стороны наши немецкие союзники требуют вмешаться в конфликт на их стороне. С другой выступление за Антанту сулит нам больше выгоды. Нужно принять окончательное решение.;X;
EVTOPTA95608;Поддержать Антанту;X;
EVTOPTB95608;Нам необходимо сохранять нейтралитет;X;
EVTOPTС95608;Союзный договор необходимо соблюсти;X;
EVTNAME95609;Мировая война;X;
EVTDESC95609;В Европе начался полномасштабный мировой конфликт. Мы можем извлечь из этого выгоду, захватив немецкие тихоокеанские владения. К тому же наши британские партнеры настаивают на вмешательстве в конфликт, поскольку их тихоокеанскому флоту угрожает реальная опастность. Мы можем предъявить немцам ультиматум требуя  вывести корабли из Циндао, взорвать укрепления порта и передать Японии Шаньдунский полуостров, также потребовать передачи германских тихоокеанских колоний.;X;
EVTOPTA95609;Предьявить ультиматум;X;
EVTOPTB95609;Не стоит в это лезть;X;
EVTNAME95610;Угроза с востока;X;
EVTDESC95610;Тревожные вести пришли с тихоокеанского региона, Япония предъявила нам практически невыполнимый ультиматум, и теперь нам остается или потерять свои тихоокеанские владения, или же придется увеличивать силы в тихоокеанском направлении.;X;
EVTOPTA95610;Не обращайте внимания;X;
EVTOPTB95610;Почему же невыполнимый?;X;
EVTNAME95611;Они даже не ответили!;X;
EVTDESC95611;Германия проигнорировала наше заявление, и теперь мы имеем полное права вступить с ними в войну;X;
EVTOPTA95611;Окей;X;
EVTNAME95612;Начало войны;X;
EVTDESC95612;На балканах накалилась обстановка.  Наследник австрийского престола был убит сербским террористом, и теперь Австро-Венгрия и Сербия на пороге войны. Это может послужить отличным поводом развязать мировой конфликт за передел мира, к которому мы так долго готовились.;X;
EVTOPTA95612;Окей;X;
EVTNAME95613;Восстание в Хиджазе;X;
EVTDESC95613;В то время как наша страна воюет с оккупантами на своей территории, в наших владениях на аравийском полуострове восстали арабские племена и провозгласили свое государство. Можно попробывать подавить восстание, но хватит ли нам сил?;X;
EVTOPTA95613;В данный момент мы не можем ничего поделать.;X;
EVTNAME95614;Захват Хиджаза!;X;
EVTDESC95614;Хиджаз освободился от османского ига и стал независимым короловеством. Однако это государство еще слабо. У нас есть шанс воспользоваться этим и взять его под свой контроль!;X;
EVTOPTA95614;Да будет так!;X;
EVTOPTB95614;Не думаю, что это хорошая идея;X;
EVTNAME95615;Установление марионеточного режима на территории Литвы;X;
EVTDESC95615;У нас есть возможность установить на оккупированых территориях зависимый режим. ;X;
EVTOPTA95615;Конечно!;X;
EVTOPTB95615;Не стоит этого делать;X;
EVTNAME95616;Установление марионеточного режима на территории Латвии;X;
EVTNAME95617;Установление марионеточного режима на территории Эстонии;X;
EVTNAME95618;Установление марионеточного режима на территории Польши;X;
EVTNAME95619;Конец оккупации;X;
EVTDESC95619;Война окончена, армии противника покинули наши земли, и теперь наш народ снова может вздохнуть спокойно.;X;
EVTOPTA95619;Ура!;X;
EVTNAME95620;Необходимость заключения мира;X;
EVTDESC95620;Наша страна находится в критическом положении, мы на пороге гражданской войны, контрреволюционеры вот-вот ударят по нам. Заключение мира на данный момент является архиважной задачей для нас.;X;
EVTOPTA95620;Так тому и быть;X;
EVTOPTB95620;Никакого мира!;X;
EVTNAME95621;Разговоры о мире;X;
EVTDESC95621;В России произошла революция, и их новое правительство просит начать переговоры о мире.;X;
