philosopher;Advisor: Philosopher;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
philosopher_desc;  ;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
treasurer;Advisor: Treasurer;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
treasurer_desc;  ;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
suriname_sugar_production;Suriname Sugar Production;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
suriname_sugar_production_desc; ;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
the_african_slave_trade;The African Slave Trade;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
the_african_slave_trade_desc; ;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
continental_congress;Continental Congress;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
continental_congress_desc;Local colonial representatives have convened a congress to debate the subject of independence.;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
church_and_state;Church and State;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
church_and_state_desc;The Divine Right of Kings is a political and religious doctrine of royal absolutism. It asserts that a monarch is subject to no earthly authority, deriving his right to rule directly from the will of God. The king is thus not subject to the will of his people, the aristocracy, or any other estate of the realm, including (in the view of some, especially in Protestant countries) the church.;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
national_project;National Project;Fortifications de campagne;Feldbefestigungen;;;;;;;;;;;x;;;;
national_project_desc;A national project could be anything from a colonial expedition to a great building program or plans for a glorious monument. What ever the project we can only proceed one at a time while our economy suffers a little from the extra manpower or budgetary funds needed.;Il s'agit des premières fortifications qui utilisaient des matériaux et techniques d'ingénierie modernes. Cette amélioration permet de construire un nouveau type de fortification.;Dies war die erste Befestigungsart, für die moderne Materialien und Ingenieurstechniken zum Einsatz kamen. Diese Anwendung gibt Ihnen die Möglichkeit, einen neuen Befestigungstyp zu bauen.;;;;;;;;;;;x;;;;
form_great_britain_title;The Act of Union;Pour l'Allemagne, hip hip hip, hourra !;Ein dreifaches Hurra auf Deutschland!;;;;;;;;;;;x;;;;
form_great_britain_desc;By uniting our political development domestically and extending our influence beyond our borders we will be able to reinforce our position in world affairs and transform into one of the foremost European powers, the British Empire.;En contrôlant, directement ou indirectement, les multiples principautés, duchés et villes libres qui composent la nation allemande, nous nous unirons pour former un seul État-nation. Pour l'Empire allemand, hip hip hip, hourra !;Durch direkte oder indirekte Kontrolle der vielen Fürstentümer, Herzogtümer und freien Städte, aus denen das Deutsche Reich besteht, können wir unser Volk in einem einzelnen Staat vereinigen. Ein dreifaches Hurra auf das Deutsche Kaiserreich!;;;;;;;;;;;x;;;;
act_of_settlement_title;Act of Settlement;Pour l'Allemagne, hip hip hip, hourra !;Ein dreifaches Hurra auf Deutschland!;;;;;;;;;;;x;;;;
act_of_settlement_desc;To preclude a Catholic from obtaining the Crown, Parliament enacted the Act of Settlement 1701, which provided that, failing the issue of Princess Anne and of William III by any future marriage, the Crown would go to Sophia, Electress of Hanover, and her descendants. Sophia was the granddaughter of James I and VI through his daughter Elizabeth, who was the sister of Anne's Grandfather Charles I. Dozens of genealogically senior claimants (including Sophia's elder sister) were disregarded due to their Catholicism. Anne acquiesced to the new line of succession created by the Act of Settlement.;En contrôlant, directement ou indirectement, les multiples principautés, duchés et villes libres qui composent la nation allemande, nous nous unirons pour former un seul État-nation. Pour l'Empire allemand, hip hip hip, hourra !;Durch direkte oder indirekte Kontrolle der vielen Fürstentümer, Herzogtümer und freien Städte, aus denen das Deutsche Reich besteht, können wir unser Volk in einem einzelnen Staat vereinigen. Ein dreifaches Hurra auf das Deutsche Kaiserreich!;;;;;;;;;;;x;;;;
the_house_of_hannover_title;The House of Hannover;Pour l'Allemagne, hip hip hip, hourra !;Ein dreifaches Hurra auf Deutschland!;;;;;;;;;;;x;;;;
the_house_of_hannover_desc;Anne died shortly after the Electress Sophia the Electress's son, George I, Elector of Hanover, inherited the British Crown. Pursuant to the Act of Settlement 1701, the crown was settled on George as Electress Sophia's heir, with the possible Catholic claimants, including James Francis Edward Stuart, ignored.;En contrôlant, directement ou indirectement, les multiples principautés, duchés et villes libres qui composent la nation allemande, nous nous unirons pour former un seul État-nation. Pour l'Empire allemand, hip hip hip, hourra !;Durch direkte oder indirekte Kontrolle der vielen Fürstentümer, Herzogtümer und freien Städte, aus denen das Deutsche Reich besteht, können wir unser Volk in einem einzelnen Staat vereinigen. Ein dreifaches Hurra auf das Deutsche Kaiserreich!;;;;;;;;;;;x;;;;
rule_britannia_title;Britannia Rules the Waves;Pour l'Allemagne, hip hip hip, hourra !;Ein dreifaches Hurra auf Deutschland!;;;;;;;;;;;x;;;;
rule_britannia_desc;Rule Britania! Britannia rule the waves. Britons never, never, never shall be slaves.;En contrôlant, directement ou indirectement, les multiples principautés, duchés et villes libres qui composent la nation allemande, nous nous unirons pour former un seul État-nation. Pour l'Empire allemand, hip hip hip, hourra !;Durch direkte oder indirekte Kontrolle der vielen Fürstentümer, Herzogtümer und freien Städte, aus denen das Deutsche Reich besteht, können wir unser Volk in einem einzelnen Staat vereinigen. Ein dreifaches Hurra auf das Deutsche Kaiserreich!;;;;;;;;;;;x;;;;
wooden_wall_title;The Fleet is our Wooden Wall;Pour l'Allemagne, hip hip hip, hourra !;Ein dreifaches Hurra auf Deutschland!;;;;;;;;;;;x;;;;
wooden_wall_desc;I never said the French aren’t coming, I just said they would not come by sea.;En contrôlant, directement ou indirectement, les multiples principautés, duchés et villes libres qui composent la nation allemande, nous nous unirons pour former un seul État-nation. Pour l'Empire allemand, hip hip hip, hourra !;Durch direkte oder indirekte Kontrolle der vielen Fürstentümer, Herzogtümer und freien Städte, aus denen das Deutsche Reich besteht, können wir unser Volk in einem einzelnen Staat vereinigen. Ein dreifaches Hurra auf das Deutsche Kaiserreich!;;;;;;;;;;;x;;;;
EVTDESC10010;During the 18th century, the Enlightenment culminated in the French, Haitian and American revolutions. Philosophy and science increased in prominence. Philosophers were dreaming about a better age without the Christian fundamentalism of earlier centuries. This dream turned into a nightmare during the terror of Maximilien Robespierre in the early 1790s. At first, the monarchies of Europe embraced enlightenment ideals, but with the French revolution, they were on the side of the counter-revolution. Great Britain became a major power worldwide with the defeat of France in the Americas in the 1760s and the conquest of large parts of India. However, Britain lost much of its North American colonies after the American revolution. The industrial revolution started in Britain around the 1750s with the patenting of the steam engine. Despite $COUNTRY$'s modest beginnings in the 18th century the $COUNTRY_ADJ$ will radically change human society and the geology of the surface of the earth.;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTNAME100040;$COUNTRY_ADJ$ Trade Fleet Returns;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTDESC100040;Chartered companies enabled merchants to band together to undertake ventures requiring more capital than was available to any one merchant or family. Typically, these companies were formed from the sixteenth century onwards by groups of European investors to underwrite and profit from the exploration of Africa, India, the Caribbean and North America.;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTNAME100200;The Spanish Succession War;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTDESC100200;As Charles II of Spain had been mentally and physically infirm from a very young age, it was clear he could not produce an heir. Thus, the issue of the inheritance of the Spanish kingdoms which included not only Spain, but also dominions in Italy, the Low Countries, the Philippines and the Americas became contentious. Two dynasties claimed the Spanish throne the French Bourbons and the Austrian Habsburgs, both closely related to Charles and to his father, Philip IV.;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTNAME100201;Treaty of Utrecht;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTDESC100201;Under the Peace of Utrecht, Philip was recognized as King Philip V of Spain, but renounced his place in the French line of succession, thereby precluding the union of the French and Spanish crowns.;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTNAME100202;Peace of Utrecht;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTDESC100202;Under the Peace of Utrecht, Philip was recognized as King Philip V of Spain and confirmed his place in the French line of succession, thereby laying the foundation for the union of the French and Spanish crowns upon the death of the French King, Louis XIV de Bourbon.;;Eine sogenannte 'Gesellschaft der Freunde' wurde in einer unserer Provinzen gegründet. Die Gesellschaft der Freunde ist ein loser Zusammenschluss von Leuten, oft aus ähnlichen Gewerbezweigen, der sich der gegenseitigen Hilfe in Form von Arbeitslosenversicherung, Darlehen und kooperativen Bankdienstleistungen verschrieben hat. Die Gesellschaft der Freunde behauptet, sie sei keine Gewerkschaft, sondern eine Kooperative bzw. eine Bank, aber einige Konservative im Kabinett fürchten, dass die Organisation nichts als eine Front für sozialistische Gewerkschaftsaktivitäten sei und verboten werden sollte.;;;;;;;;;;;x;;;;
EVTNAME101000;$PROVINCENAME$ University -- Class of $YEAR$;;$PROVINCENAME$ Universität -- Klasse von $YEAR$;;;;;;;;;;;x;;;;
EVTDESC101000;Sic oculos, sic ille manus, sic ora ferebat! The $YEAR$ graduating class at $PROVINCENAME$ University is exceptional. As the graduation festivities die down, whole classes of fresh graduates report for duty across the country. Where shall we direct them?;;Sic oculos, sic ille manus, sic ora ferebat! Die $YEAR$ Abschlussklasse der $PROVINCENAME$ Universität ist überragend. Nach der Abschlussfeier in der Stadt melden sich alle im ganzen Land zum Dienst. Wohin sollen wir sie schicken?;;;;;;;;;;;x;;;;
EVTNAME101001;A Beautiful Statue;;Eine schöne Statue;;;;;;;;;;;x;;;;
EVTDESC101001;The veined marble is of the finest $COUNTRY_ADJ$ quality. In the cool display room at the $PROVINCENAME$ Fine Arts Academy, it seems almost alive. Life inspires art, but you know in your heart that this particular piece of art has outdone all sources of original inspiration. The feeling that rushes through you as you touch it is almost sacriligious.;;Der Marmor ist von der besten Qualität in $COUNTRYADJ$. Im Schauraum der Kunstakademie in $PROVINCENAME$ scheint er beinahe zu leben. Kunst wird vom Leben inspiriert, aber nun wisst ihr, dass dieses Stück Kunst alle Orginale zur Inspiration übertroffen hat, Das Gefühl, das euch beim berühren überkommt, ist beinahe übernatürlich.;;;;;;;;;;;x;;;;
EVTNAME101002;The Rats in The Walls;;Die Ratten in der Mauer.;;;;;;;;;;;x;;;;
EVTDESC101002;The nibbling sound of rats has been heard from inside the walls of the Grain Depot in $PROVINCENAME$. You're not sure how they got there, but the sound of them, nibbling away in the dark and the cold, is slowly -- ever so slowly -- driving you mad.;;Die Geräuschen von Ratten waren in den Wänden des Getreidelagers in $PROVINCENAME$ zu hören. Ihr seit euch nicht sicher, wie sie dahingekommen sind, aber ihre Geräusche, das Knabbern, macht euch --- langsam, ganz langsam --- verrückt.;;;;;;;;;;;x;;;;
EVTNAME101003;'The $PROVINCENAME$ Speech;;Die $PROVINCENAME$ Rede;;;;;;;;;;;x;;;;
EVTDESC101003;... and thus it must be, he looks out across the crowd assembled in the grand lecture hall at $PROVINCENAME$ University, '... that we come to the aid of our country now, in its time of need, as it has always come to ours, in our times of need. The pen is mightier than the sword, they say. I do not know if that is the case, but if it is... then $COUNTRY$ need not fear. Long live $COUNTRY$!' Jubilant are the cheers when the students, as one man, march off to join the army.;;... und so muss es sein, er blickt über die Menge, die im großen Saal der Universität in $PROVINCENAME$ versammelt ist, '... das wir nun unserem Land zu Hilfe kommen, in seiner schwersten Stunde, wie es immer an unserer Seite stand, wenn wir Hilfe brauchten. Die Feder ist mächtiger als das Schwert, sagen sie. Ich weiß nicht, ob das simmt, aber wenn es zutrifft...dann braucht $COUNTRY$ keine Angst zu haben. Lang lebe Long live $COUNTRY$!' Jubilant are the cheers when the students, as one man, march off to join the army.;;;;;;;;;;;x;;;;
EVTNAME101004;Benign Neglect;;Harmlose Nachlässigkeit;;;;;;;;;;;x;;;;
EVTDESC101004;It seems that the government that governs the least governs the best as far as $PROVINCENAME$ is concerned. Our non-involvment in $PROVINCENAME$ has proved beneficial, and the local economy is booming.;;Es scheint, dass die Regierung, die am wenigsten regiert am besten regiert, zumindest wenn es nach $PROVINCENAME$ geht. Unsere Nichteinmischung in $PROVINCENAME$ hat sich ausgezahlt, die lokale Wirtschaft floriert.;;;;;;;;;;;x;;;;
EVTNAME101005;School Charter;;Schulverordnung;;;;;;;;;;;x;;;;
EVTDESC101005;'By solemn decree of the monarchy, in this year $YEAR$, we hereby proclaim throughout $COUNTRY$ that the $COUNTRY_ADJ$ Crown has drafted a new school charter for $PROVINCENAME$!';;Durch das Wort von, in diesem Jahre $YEAR$, verkünden wir hiermit durch das gesamte $COUNTRY$, dass der eine neue Schulverordnung für $PROVINCENAME$ aufgesetzt hat!;;;;;;;;;;;x;;;;
EVTNAME101006;Veterans of Foreign Wars;;Veteranen vergangener Kriege;;;;;;;;;;;x;;;;
EVTDESC101006;A veteran's committee in $PROVINCENAME$, consisting of invalids and wounded from the last war, has approached you with a petition for redress. There is general discontent among the men with how your government has been treating them since they disbanded from the army. Sir, all we ask is that you repay a mere something of all that we have given for $COUNTRY$'. Showing that an armyman is never forgotten in $COUNTRY$ could boost recruitment long term.;;Ein Veteranenkomittee in $PROVINCENAME$, zusammengestellt aus Invaliden und Verwundeten des letzten Krieges, ist mit einer Bitte vor euch getreten. Es gibt einigen Unmut innerhalb der Armee, wie mit den Ausgeschiedenen verfahren wird. alles das wir wollen ist ein wenig Anerkennung für alles, das wir für $COUNTRY$' getan haben. Wenn wir zeigen, dass ein Soldate in $COUNTRY$ nie vergessen wird, könnte das langfristig unsere Rekrutierungen erleichtern.;;;;;;;;;;;x;;;;
EVTNAME101007;At the Ball;;Soarée;;;;;;;;;;;x;;;;
EVTDESC101007;The chandeliers blaze shadows and light across the grand ball room of your palace, and the music of a hundred dancing violins fills the air. 'Your Majesty!', 'Your Excellency!', the foreign guests and local dignitaries greet you. Everywhere is conversation, laughter, discussion, and the breathing, pulsating rhythm of life. Your eyes gaze across the assembled myriads. Who should you talk to tonight?';;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100200;Aspiration for Liberty;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100200;The questionable rule of the King and Queen, the populations' strive for liberty and the desire for enactment of enlightenment ideals has spurred a revolution that seems all but unavoidable. The common people have united and taken to arms in an attempt to topple the government initiating one of the bloodiest revolutions of our time;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100201;Governmental Incompetence;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100201;The government's inept inability to cope with the national crisis has allowed new insurrections to spring up. The population is demanding the immediate dissolution of the current administration and is determined to achieve that goal at any cost.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100202;Threats to the Crown;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100202;As with most dynasties, our nation is under constant attack by foreign rivals claiming their rights to our crown. Blighted by the lack of financial resources the crown has been advised to seek diplomatic negotiations or otherwise face the possible end of our empire.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100203;National Fragmentation;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100203;Although comprising a vast territorial area, $COUNTRY$ is politically, a rather shattered nation. In $PROVINCENAME$ The crown’s power over the empire has been severely limited by various local rulers and is faced with increasing difficulty administering such a large empire. The disparate mix of culture groups, with different values and beliefs has resulted in conflicts erupting over the most insignificant matters.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100204;Prospering Times;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100204;$COUNTRY$ has become renowned for artistic achievements and ablossoming economy. Artists, philosophers and poets are flocking to $CAPITAL$ and the thriving economy has allowed extensive artistic funding. Several fine-architectural buildings are being erected and beautiful gardens are built to demonstrate our country's wealth.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100205;Famine Strikes $COUNTRY$;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100205;Widespread crop failure has left our people with very little, or nothing to eat. The people are crying out for the government to relieve their suffering, but to help so many will be very costly.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100206;Revolution in $COUNTRY$;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100206;Decades of feudal oppression, religious intolerance and unjust taxations have all contributed to the revolutionary movements beginning to surface across our lands. The crown has desperately been seeking resolutions to the ever increasing problems as our country finds itself on the verge of financial ruin. The populations' incessant strive for liberty will probably prove too much of a challenge if not handled properly.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100207;Royal Bureaucracy;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100207;The centralised government of our nation has become very corrupt and bloated. Many of the revolutionaries are hoping that they will be able to decentralise the authority and weaken the bureaucracy.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100300;Trade Restrictions;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100300;Our attempt to assert rigid economic control over our colonies has met fierce resistance. Some colonists have brought forward a suggestion to restrict the amount of goods being imported from $COUNTRY$ and impose a ban on imported goods.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100301;Colonial Assembly;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100301;Many honoured and influential representatives from several of our colonies afflicted by oppressive trade policies have assembled in $PROVINCENAME$. We should take appropriate measures to stop them before they find common cause and manage to turn all our colonies against us.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
EVTNAME100302;Louisiana's Quest for Independence;;Soarée;;;;;;;;;;;x;;;;
EVTDESC100302;Social and political dissimilarities have for some time created divisions between the settlers and us. A growing desire for self-government and liberation has initiated a series of uprisings and protests across our colonies.;;"Die Kerzenständer erleuchten den großen Ballsaal eures Palasts und die Musik von hunderten tanzenden Violinen erfüllt die Luft. ""Eure Majestät!"", ""Eure Exzellenz!"", ""Mein Lord!"", grüßen euch die Würdenträger und Gäste. Konversation, Diskussion und Gelächter sind überall, und der pulsierende Rythmus des Lebens. Eure Blicke schweifen über die Menge. Mit wem wollt ihr heute sprechen?";;;;;;;;;;;x;;;;
